account_id,customer_id,account_type,balance,opening_date,account_status,branch_id
ACC87513073,CUST000910,Salary,605913,2021-01-28,Active,BR085
ACC51546540,CUST000911,Salary,681629,2016-12-25,Active,BR054
ACC98733707,CUST000911,Salary,218516,2016-12-25,Inactive,BR041
ACC61207782,CUST000912,Savings,838674,2022-11-06,Active,BR131
ACC46655648,CUST000913,Savings,949600,2019-04-18,Inactive,BR142
ACC86843150,CUST000913,Savings,683727,2019-04-18,Inactive,BR113
ACC47278944,CUST000914,Salary,185307,2025-11-20,Active,BR067
ACC89439727,CUST000915,Savings,889799,2020-11-24,Active,BR105
ACC48811803,CUST000915,Savings,322990,2020-11-24,Inactive,BR020
ACC25086230,CUST000916,Current,358871,2017-04-01,Inactive,BR067
ACC18803552,CUST000916,Salary,264433,2017-04-01,Active,BR117
ACC29969514,CUST000917,Salary,18883,2017-08-04,Inactive,BR018
ACC13569837,CUST000917,Salary,275412,2017-08-04,Active,BR148
ACC25004760,CUST000918,Savings,298909,2020-06-11,Inactive,BR010
ACC95918431,CUST000919,Savings,948773,2022-02-06,Active,BR118
ACC93061561,CUST000920,Current,703490,2020-05-01,Active,BR069
ACC95176347,CUST000921,Salary,51965,2025-12-13,Active,BR019
ACC16117530,CUST000922,Current,479320,2019-05-03,Active,BR021
ACC72816717,CUST000922,Current,481895,2019-05-03,Inactive,BR067
ACC72726389,CUST000923,Salary,416496,2024-06-01,Inactive,BR073
ACC50712795,CUST000923,Current,682035,2024-06-01,Inactive,BR015
ACC92289539,CUST000924,Salary,619204,2020-05-31,Active,BR043
ACC42952488,CUST000924,Salary,748029,2020-05-31,Inactive,BR047
ACC49233458,CUST000925,Savings,853621,2022-07-01,Inactive,BR087
ACC56166509,CUST000925,Salary,952291,2022-07-01,Inactive,BR017
ACC78591088,CUST000926,Current,693118,2025-03-14,Inactive,BR103
ACC12178499,CUST000927,Savings,773563,2024-03-13,Inactive,BR079
ACC10676619,CUST000927,Current,932124,2024-03-13,Inactive,BR012
ACC77969375,CUST000928,Savings,896650,2017-06-03,Active,BR010
ACC48177564,CUST000928,Savings,932802,2017-06-03,Inactive,BR015
ACC39858442,CUST000929,Savings,566807,2019-12-22,Active,BR085
ACC64682530,CUST000929,Salary,435721,2019-12-22,Active,BR120
ACC53371262,CUST000930,Current,164054,2023-08-07,Inactive,BR145
ACC69558928,CUST000930,Current,663448,2023-08-07,Inactive,BR018
ACC22249353,CUST000931,Current,572622,2020-07-25,Active,BR012
ACC42754844,CUST000932,Current,548196,2016-08-09,Active,BR098
ACC23814582,CUST000933,Salary,109529,2020-01-19,Active,BR086
ACC79288619,CUST000933,Current,735996,2020-01-19,Active,BR141
ACC85454390,CUST000934,Savings,969985,2021-02-02,Inactive,BR034
ACC65252778,CUST000935,Savings,903578,2019-12-06,Active,BR108
ACC44000360,CUST000936,Current,732232,2021-11-28,Active,BR107
ACC71836018,CUST000936,Salary,393228,2021-11-28,Active,BR034
ACC49473921,CUST000937,Savings,779815,2020-07-20,Active,BR043
ACC36527773,CUST000937,Salary,219520,2020-07-20,Active,BR141
ACC90906490,CUST000938,Salary,183967,2019-05-26,Inactive,BR106
ACC68386354,CUST000938,Savings,229377,2019-05-26,Active,BR006
ACC43054296,CUST000939,Salary,941923,2017-03-23,Inactive,BR112
ACC97709193,CUST000940,Salary,421995,2022-05-24,Active,BR072
ACC71869544,CUST000940,Current,326341,2022-05-24,Active,BR115
ACC74289592,CUST000941,Savings,42873,2018-12-31,Inactive,BR075
ACC68187018,CUST000941,Current,177554,2018-12-31,Active,BR125
ACC54039922,CUST000942,Savings,693720,2026-06-19,Active,BR150
ACC27938182,CUST000942,Savings,955110,2026-06-19,Active,BR003
ACC74663352,CUST000943,Savings,630211,2017-02-09,Active,BR099
ACC50949920,CUST000944,Salary,152642,2026-06-12,Active,BR072
ACC99029272,CUST000944,Salary,155934,2026-06-12,Inactive,BR058
ACC18774942,CUST000945,Current,176958,2025-11-10,Active,BR047
ACC10116702,CUST000945,Current,210988,2025-11-10,Inactive,BR142
ACC31122954,CUST000946,Savings,105688,2022-08-15,Active,BR114
ACC45850444,CUST000947,Current,726661,2019-12-31,Inactive,BR027
ACC48961823,CUST000948,Savings,637305,2019-04-20,Inactive,BR088
ACC87642910,CUST000948,Salary,13902,2019-04-20,Active,BR039
ACC14527224,CUST000949,Savings,171046,2025-01-14,Active,BR143
ACC80722464,CUST000950,Savings,661601,2022-10-23,Inactive,BR146
ACC40296522,CUST000951,Current,887431,2017-09-01,Inactive,BR016
ACC38980517,CUST000952,Salary,148431,2020-10-08,Inactive,BR143
ACC73610341,CUST000952,Current,5713,2020-10-08,Inactive,BR028
ACC32779119,CUST000953,Current,902699,2021-08-11,Active,BR007
ACC72695762,CUST000953,Salary,959362,2021-08-11,Active,BR009
ACC56308588,CUST000954,Salary,954321,2020-02-23,Active,BR068
ACC18442036,CUST000955,Savings,955349,2017-01-07,Active,BR084
ACC99521915,CUST000955,Savings,839962,2017-01-07,Inactive,BR137
ACC10223069,CUST000956,Savings,507389,2020-07-22,Inactive,BR054
ACC23616985,CUST000956,Savings,259094,2020-07-22,Inactive,BR098
ACC80678585,CUST000957,Salary,915196,2024-04-04,Active,BR108
ACC14843988,CUST000958,Current,454473,2020-11-04,Inactive,BR147
ACC98372071,CUST000959,Savings,105760,2021-12-16,Inactive,BR112
ACC56183441,CUST000960,Current,577440,2022-11-13,Inactive,BR093
ACC99545458,CUST000961,Salary,103465,2024-03-19,Active,BR067
ACC57630400,CUST000962,Savings,466921,2017-02-09,Inactive,BR007
ACC36088774,CUST000962,Salary,811747,2017-02-09,Inactive,BR099
ACC95912982,CUST000963,Savings,63861,2024-08-07,Active,BR062
ACC11726856,CUST000963,Salary,310504,2024-08-07,Active,BR133
ACC76297741,CUST000964,Savings,138205,2021-12-08,Active,BR138
ACC50836290,CUST000964,Salary,437957,2021-12-08,Inactive,BR137
ACC40420459,CUST000965,Salary,135058,2024-07-29,Active,BR037
ACC40848522,CUST000965,Current,521744,2024-07-29,Active,BR099
ACC69483936,CUST000966,Current,262915,2023-11-24,Inactive,BR114
ACC52272244,CUST000966,Current,578285,2023-11-24,Inactive,BR045
ACC25653388,CUST000967,Savings,541804,2017-02-25,Active,BR125
ACC83215204,CUST000967,Savings,737064,2017-02-25,Active,BR126
ACC40744736,CUST000968,Salary,293464,2018-08-18,Inactive,BR004
ACC49462899,CUST000969,Current,939342,2019-03-07,Inactive,BR058
ACC11039988,CUST000969,Savings,693457,2019-03-07,Inactive,BR072
ACC47459021,CUST000970,Salary,523534,2020-09-01,Active,BR054
ACC29773449,CUST000970,Salary,942106,2020-09-01,Inactive,BR079
ACC38837434,CUST000971,Salary,391586,2017-03-14,Inactive,BR032
ACC64393746,CUST000972,Current,884583,2024-12-08,Inactive,BR061
ACC74310760,CUST000973,Salary,74932,2021-02-14,Active,BR022
ACC95636956,CUST000973,Current,801886,2021-02-14,Active,BR134
ACC41932709,CUST000974,Savings,545032,2020-06-11,Inactive,BR149
ACC91775315,CUST000974,Savings,855584,2020-06-11,Inactive,BR016
ACC16874085,CUST000975,Salary,752005,2022-07-02,Inactive,BR079
ACC54917509,CUST000976,Current,669307,2022-04-06,Inactive,BR052
ACC14613516,CUST000977,Salary,650085,2020-09-23,Active,BR085
ACC63232479,CUST000978,Savings,283005,2016-12-04,Active,BR131
ACC87301881,CUST000978,Current,900523,2016-12-04,Active,BR001
ACC67252413,CUST000979,Savings,164104,2017-07-11,Inactive,BR065
ACC52542943,CUST000979,Current,64568,2017-07-11,Inactive,BR049
ACC15001873,CUST000980,Savings,433857,2024-10-11,Inactive,BR073
ACC47013715,CUST000981,Savings,168273,2025-05-02,Inactive,BR149
ACC89394930,CUST000981,Savings,259338,2025-05-02,Active,BR116
ACC43923181,CUST000982,Savings,211177,2022-05-23,Active,BR069
ACC76438374,CUST000982,Salary,334024,2022-05-23,Inactive,BR128
ACC54249435,CUST000983,Salary,957506,2024-06-09,Active,BR122
ACC57369104,CUST000984,Savings,40749,2023-11-23,Inactive,BR150
ACC98800968,CUST000985,Current,741668,2023-09-24,Inactive,BR093
ACC54987153,CUST000985,Salary,350794,2023-09-24,Inactive,BR113
ACC53742431,CUST000986,Salary,303348,2018-07-07,Active,BR019
ACC52437871,CUST000987,Savings,332635,2025-06-03,Inactive,BR087
ACC79132541,CUST000988,Salary,386556,2018-02-25,Inactive,BR042
ACC66794050,CUST000988,Savings,615445,2018-02-25,Active,BR069
ACC43154466,CUST000989,Current,76550,2021-05-23,Inactive,BR112
ACC24560255,CUST000989,Current,680221,2021-05-23,Inactive,BR115
ACC59101725,CUST000990,Current,414342,2021-07-28,Inactive,BR081
ACC92855187,CUST000990,Current,553306,2021-07-28,Active,BR136
ACC93332076,CUST000991,Salary,215733,2021-05-30,Active,BR106
ACC89312597,CUST000992,Salary,284174,2017-10-26,Inactive,BR036
ACC25361288,CUST000992,Salary,690776,2017-10-26,Inactive,BR143
ACC30408871,CUST000993,Salary,405509,2020-10-15,Inactive,BR141
ACC26801984,CUST000993,Salary,650796,2020-10-15,Inactive,BR002
ACC48221432,CUST000994,Salary,756516,2017-10-11,Active,BR104
ACC95843079,CUST000994,Salary,687969,2017-10-11,Inactive,BR134
ACC59364303,CUST000995,Current,264686,2022-12-17,Active,BR049
ACC63924717,CUST000996,Current,778716,2016-09-05,Active,BR012
ACC27674671,CUST000997,Savings,404180,2018-11-22,Inactive,BR092
ACC31679285,CUST000998,Salary,919828,2017-11-18,Inactive,BR126
ACC20371652,CUST000998,Current,472056,2017-11-18,Inactive,BR014
ACC29206140,CUST000999,Savings,124893,2021-12-17,Active,BR082
ACC62152529,CUST000999,Current,617252,2021-12-17,Active,BR059
ACC84102769,CUST001000,Salary,556676,2021-11-16,Active,BR124
ACC87821757,CUST001001,Current,454307,2025-01-16,Active,BR109
ACC86726434,CUST001002,Salary,712897,2024-06-15,Inactive,BR121
ACC11699563,CUST001003,Savings,138046,2025-02-03,Inactive,BR010
ACC31587334,CUST001004,Current,995354,2022-01-07,Inactive,BR111
ACC22301294,CUST001004,Savings,173068,2022-01-07,Inactive,BR024
ACC91844215,CUST001005,Salary,736742,2025-07-10,Active,BR090
ACC75006293,CUST001006,Salary,248229,2020-09-03,Active,BR050
ACC46317104,CUST001006,Salary,968349,2020-09-03,Active,BR148
ACC47606013,CUST001007,Savings,90273,2016-10-12,Inactive,BR083
ACC13438855,CUST001007,Savings,302332,2016-10-12,Inactive,BR145
ACC54575406,CUST001008,Salary,840070,2018-09-29,Active,BR033
ACC22003280,CUST001008,Savings,770724,2018-09-29,Active,BR063
ACC84482190,CUST001009,Salary,88252,2018-12-25,Inactive,BR098
ACC85463530,CUST001010,Salary,751152,2024-03-11,Active,BR046
ACC61313267,CUST001011,Salary,106261,2024-11-02,Active,BR059
ACC92637534,CUST001012,Salary,861421,2019-11-18,Active,BR138
ACC74209062,CUST001013,Savings,916183,2024-08-17,Inactive,BR033
ACC10324812,CUST001014,Salary,720079,2025-05-11,Active,BR051
ACC47137229,CUST001014,Savings,85237,2025-05-11,Active,BR031
ACC44582764,CUST001015,Salary,979684,2025-08-02,Inactive,BR096
ACC53306125,CUST001016,Salary,468727,2020-05-20,Inactive,BR048
ACC24480160,CUST001016,Salary,433576,2020-05-20,Inactive,BR011
ACC53712916,CUST001017,Savings,643764,2022-06-17,Active,BR142
ACC31560972,CUST001017,Current,133265,2022-06-17,Inactive,BR125
ACC50489981,CUST001018,Savings,805175,2017-10-26,Inactive,BR138
ACC88756829,CUST001019,Current,478797,2017-03-10,Active,BR043
ACC82226415,CUST001019,Current,659645,2017-03-10,Active,BR067
ACC17655333,CUST001020,Salary,798620,2019-09-15,Inactive,BR045
ACC80489052,CUST001020,Savings,398873,2019-09-15,Active,BR131
ACC78982095,CUST001021,Current,643084,2019-06-14,Active,BR089
ACC24634898,CUST001022,Current,253716,2026-04-07,Active,BR115
ACC17053540,CUST001022,Salary,416102,2026-04-07,Inactive,BR031
ACC88504346,CUST001023,Current,742805,2017-05-11,Active,BR148
ACC61323541,CUST001023,Salary,516020,2017-05-11,Inactive,BR091
ACC38026207,CUST001024,Current,876166,2019-06-09,Inactive,BR140
ACC93324868,CUST001025,Savings,650501,2024-02-10,Inactive,BR134
ACC83754811,CUST001026,Current,873602,2023-01-08,Active,BR128
ACC67028528,CUST001026,Salary,529097,2023-01-08,Inactive,BR117
ACC16009601,CUST001027,Current,159455,2024-07-27,Inactive,BR048
ACC45483236,CUST001027,Salary,410793,2024-07-27,Active,BR132
ACC74177292,CUST001028,Current,587629,2017-11-13,Inactive,BR120
ACC64840641,CUST001028,Salary,685511,2017-11-13,Active,BR083
ACC84662210,CUST001029,Savings,236369,2022-12-07,Active,BR008
ACC43061516,CUST001029,Savings,493850,2022-12-07,Active,BR011
ACC80506793,CUST001030,Current,350800,2018-12-16,Inactive,BR084
ACC54065580,CUST001031,Current,645164,2022-06-19,Active,BR141
ACC27598062,CUST001031,Current,224822,2022-06-19,Inactive,BR047
ACC57126739,CUST001032,Salary,595425,2017-06-13,Inactive,BR001
ACC44160331,CUST001032,Salary,510294,2017-06-13,Active,BR059
ACC90129043,CUST001033,Salary,127948,2021-03-12,Inactive,BR056
ACC65404215,CUST001034,Savings,624548,2018-10-07,Inactive,BR123
ACC61893979,CUST001035,Salary,216709,2022-04-03,Active,BR025
ACC74001032,CUST001036,Current,736532,2016-10-11,Active,BR001
ACC32837071,CUST001037,Savings,441955,2021-02-09,Inactive,BR045
ACC37658821,CUST001037,Savings,322041,2021-02-09,Active,BR002
ACC68880426,CUST001038,Current,958444,2017-02-11,Active,BR090
ACC20767796,CUST001039,Savings,783543,2021-10-07,Inactive,BR078
ACC84820561,CUST001040,Current,590216,2020-03-26,Inactive,BR034
ACC71558821,CUST001040,Savings,770299,2020-03-26,Active,BR086
ACC60876775,CUST001041,Salary,345734,2020-06-18,Inactive,BR111
ACC46711668,CUST001041,Current,266229,2020-06-18,Active,BR019
ACC33892657,CUST001042,Salary,204847,2023-11-07,Inactive,BR052
ACC90150128,CUST001042,Salary,609025,2023-11-07,Active,BR098
ACC17353889,CUST001043,Salary,271237,2022-04-20,Inactive,BR090
ACC50914887,CUST001043,Savings,362685,2022-04-20,Active,BR106
ACC26382437,CUST001044,Savings,913378,2020-08-26,Inactive,BR047
ACC34691910,CUST001044,Current,742808,2020-08-26,Inactive,BR080
ACC95174039,CUST001045,Current,40393,2025-04-15,Active,BR061
ACC46973814,CUST001045,Salary,183237,2025-04-15,Inactive,BR141
ACC67267971,CUST001046,Savings,248953,2021-06-27,Active,BR015
ACC50446958,CUST001047,Current,809050,2018-08-22,Inactive,BR032
ACC38065639,CUST001048,Salary,444782,2025-04-03,Active,BR082
ACC86454688,CUST001048,Savings,727273,2025-04-03,Inactive,BR013
ACC18107239,CUST001049,Salary,666455,2018-04-12,Inactive,BR140
ACC45025127,CUST001049,Current,278289,2018-04-12,Active,BR100
ACC96240073,CUST001050,Current,290961,2017-11-07,Active,BR041
ACC89376839,CUST001051,Salary,495749,2016-11-24,Active,BR073
ACC49343676,CUST001052,Savings,669417,2021-05-18,Active,BR089
ACC71588925,CUST001053,Salary,905877,2024-01-10,Active,BR023
ACC19988011,CUST001053,Current,934417,2024-01-10,Active,BR114
ACC53396566,CUST001054,Current,615349,2023-01-11,Active,BR007
ACC30205902,CUST001055,Current,154222,2023-12-24,Inactive,BR009
ACC31843166,CUST001056,Salary,656372,2023-03-26,Inactive,BR040
ACC88619187,CUST001056,Current,1674,2023-03-26,Active,BR117
ACC46421047,CUST001057,Current,39969,2020-03-02,Active,BR136
ACC52271571,CUST001057,Salary,694521,2020-03-02,Inactive,BR045
ACC57330710,CUST001058,Current,971543,2017-09-03,Active,BR049
ACC73743469,CUST001059,Salary,337572,2017-11-15,Active,BR120
ACC39112319,CUST001059,Current,703162,2017-11-15,Inactive,BR034
ACC69038658,CUST001060,Current,658434,2022-04-26,Inactive,BR116
ACC45595892,CUST001061,Current,241498,2023-12-08,Inactive,BR016
ACC95017100,CUST001062,Salary,990102,2020-03-13,Active,BR104
ACC94543411,CUST001063,Savings,424559,2017-10-24,Active,BR134
ACC76139736,CUST001063,Current,121465,2017-10-24,Inactive,BR005
ACC26504144,CUST001064,Savings,546985,2017-01-06,Active,BR065
ACC39212064,CUST001064,Salary,783944,2017-01-06,Inactive,BR108
ACC44422441,CUST001065,Salary,894813,2025-04-05,Inactive,BR068
ACC17088581,CUST001065,Salary,554015,2025-04-05,Active,BR101
ACC11324179,CUST001066,Savings,109402,2016-11-23,Active,BR023
ACC62165777,CUST001067,Current,562813,2018-08-15,Active,BR053
ACC72273733,CUST001068,Savings,506704,2020-09-13,Inactive,BR140
ACC35846933,CUST001069,Savings,820424,2023-12-22,Active,BR018
ACC31993813,CUST001069,Savings,983531,2023-12-22,Inactive,BR012
ACC98981201,CUST001070,Current,600303,2018-04-01,Active,BR146
ACC62963515,CUST001071,Savings,609685,2020-12-19,Active,BR094
ACC14267170,CUST001071,Savings,509996,2020-12-19,Inactive,BR018
ACC57074274,CUST001072,Salary,436660,2020-08-13,Active,BR062
ACC80778620,CUST001073,Current,541104,2020-02-04,Active,BR140
ACC82404820,CUST001074,Current,949564,2019-05-22,Active,BR129
ACC76778372,CUST001075,Salary,694367,2022-08-21,Active,BR035
ACC29829116,CUST001075,Current,260151,2022-08-21,Active,BR029
ACC50154383,CUST001076,Salary,980727,2018-01-10,Active,BR079
ACC66525320,CUST001077,Savings,420392,2023-06-22,Active,BR067
ACC51598699,CUST001077,Salary,706171,2023-06-22,Inactive,BR119
ACC78057734,CUST001078,Current,640215,2017-06-11,Inactive,BR052
ACC86638265,CUST001079,Current,956635,2017-03-08,Active,BR038
ACC89532493,CUST001080,Salary,636119,2023-08-07,Inactive,BR128
ACC19813175,CUST001080,Salary,884963,2023-08-07,Inactive,BR150
ACC88437218,CUST001081,Savings,427887,2020-06-16,Active,BR022
ACC44273607,CUST001082,Salary,513643,2016-12-11,Inactive,BR142
ACC43418629,CUST001082,Savings,495479,2016-12-11,Inactive,BR143
ACC47823923,CUST001083,Current,638052,2018-10-03,Active,BR006
ACC63462095,CUST001084,Current,508704,2024-01-02,Inactive,BR104
ACC96806181,CUST001084,Salary,843772,2024-01-02,Inactive,BR074
ACC71382651,CUST001085,Savings,267123,2026-03-04,Active,BR018
ACC82910999,CUST001085,Savings,324057,2026-03-04,Active,BR120
ACC17876770,CUST001086,Current,324161,2017-07-16,Active,BR048
ACC75490893,CUST001086,Salary,145986,2017-07-16,Active,BR064
ACC39942044,CUST001087,Current,351404,2024-01-07,Active,BR060
ACC34514192,CUST001087,Savings,282999,2024-01-07,Inactive,BR026
ACC45186107,CUST001088,Current,225778,2020-11-15,Inactive,BR133
ACC47680352,CUST001089,Current,660258,2018-03-23,Inactive,BR149
ACC90959376,CUST001090,Savings,30023,2022-08-18,Active,BR127
ACC32094322,CUST001090,Salary,310806,2022-08-18,Inactive,BR063
ACC57953946,CUST001091,Savings,224734,2017-02-05,Active,BR093
ACC48950232,CUST001091,Salary,80634,2017-02-05,Active,BR127
ACC79503576,CUST001092,Current,68707,2022-09-29,Inactive,BR052
ACC20386503,CUST001093,Salary,635127,2021-01-23,Inactive,BR118
ACC84004269,CUST001093,Current,164289,2021-01-23,Inactive,BR041
ACC74860750,CUST001094,Salary,440999,2025-05-10,Inactive,BR063
ACC22472739,CUST001094,Savings,720568,2025-05-10,Active,BR109
ACC81991294,CUST001095,Savings,353221,2020-04-14,Active,BR068
ACC61848458,CUST001095,Savings,564249,2020-04-14,Active,BR045
ACC81262296,CUST001096,Current,388956,2019-11-24,Inactive,BR124
ACC21976997,CUST001097,Salary,384696,2019-11-11,Inactive,BR094
ACC29068135,CUST001098,Current,867111,2025-10-04,Inactive,BR014
ACC35034042,CUST001098,Current,260783,2025-10-04,Active,BR040
ACC10815157,CUST001099,Salary,628543,2021-10-01,Active,BR048
ACC48700089,CUST001099,Savings,186181,2021-10-01,Active,BR110
ACC17477148,CUST001100,Current,180015,2022-10-02,Active,BR091
ACC45910708,CUST001101,Salary,207389,2022-12-26,Active,BR140
ACC16079446,CUST001101,Current,267038,2022-12-26,Active,BR007
ACC68812138,CUST001102,Savings,982353,2017-01-10,Active,BR143
ACC51461171,CUST001102,Salary,404364,2017-01-10,Inactive,BR020
ACC13909178,CUST001103,Salary,922809,2017-06-24,Inactive,BR093
ACC93658019,CUST001103,Salary,193091,2017-06-24,Active,BR104
ACC49107283,CUST001104,Current,956226,2022-08-13,Active,BR068
ACC68139362,CUST001104,Savings,949002,2022-08-13,Inactive,BR117
ACC10174621,CUST001105,Savings,817530,2022-02-14,Active,BR110
ACC50182914,CUST001105,Salary,535153,2022-02-14,Active,BR147
ACC39013634,CUST001106,Savings,321040,2018-05-28,Active,BR082
ACC86984895,CUST001106,Salary,308846,2018-05-28,Inactive,BR034
ACC54375888,CUST001107,Savings,820386,2023-04-18,Inactive,BR124
ACC54719832,CUST001107,Salary,495895,2023-04-18,Active,BR006
ACC64558752,CUST001108,Current,157987,2021-12-23,Active,BR104
