card_id,customer_id,account_id,card_number,card_type,card_network,issue_date,expiry_date,cvv,daily_limit,status
CARD002275,CUST017206,ACC74944374,639023331577,Credit,RuPay,2025-01-13,2031-07-08,667,50000,Expired
CARD002276,CUST005080,ACC41151873,4013606143352574,Credit,MasterCard,2025-04-21,2028-02-28,180,50000,Blocked
CARD002277,CUST012405,ACC85484473,2231050208950008,Credit,MasterCard,2025-04-19,2028-12-27,380,25000,Active
CARD002278,CUST004902,ACC15366401,567620832004,Credit,MasterCard,2021-12-10,2027-01-24,330,200000,Expired
CARD002279,CUST016520,ACC25883577,30455192724060,Credit,RuPay,2025-05-26,2028-11-26,400,100000,Active
CARD002280,CUST015082,ACC94211957,213115364077759,Credit,MasterCard,2026-01-03,2028-05-23,223,100000,Active
CARD002281,CUST012997,ACC68487762,675974225970,Debit,Visa,2022-08-01,2023-03-16,785,200000,Active
CARD002282,CUST018234,ACC68617591,4337033098007609,Debit,Visa,2025-12-23,2029-03-16,921,25000,Active
CARD002283,CUST018580,ACC92339000,4422958287307111,Debit,Visa,2023-04-09,2023-06-21,301,25000,Active
CARD002284,CUST014515,ACC10351784,379274556317224,Credit,RuPay,2023-03-13,2028-05-20,636,50000,Blocked
CARD002285,CUST008346,ACC54299779,4229726943856069,Debit,MasterCard,2021-09-18,2025-08-15,104,25000,Blocked
CARD002286,CUST012798,ACC86818177,4307776485356627,Credit,MasterCard,2023-11-20,2026-10-27,954,100000,Blocked
CARD002287,CUST004546,ACC16137368,30293571507875,Credit,MasterCard,2023-06-20,2029-05-02,638,200000,Blocked
CARD002288,CUST000184,ACC30676913,2688688315356383,Credit,RuPay,2023-08-15,2027-10-05,189,50000,Blocked
CARD002289,CUST014289,ACC78219720,2267187507678836,Debit,RuPay,2024-10-07,2031-06-17,480,25000,Active
CARD002290,CUST001680,ACC75727902,36967157394907,Credit,Visa,2025-12-09,2030-04-17,202,100000,Expired
CARD002291,CUST005093,ACC50170460,2713537405690194,Credit,RuPay,2025-07-03,2029-05-27,184,50000,Expired
CARD002292,CUST016408,ACC45972911,4518997220802239,Credit,RuPay,2026-04-27,2030-05-18,421,50000,Blocked
CARD002293,CUST013953,ACC93059993,3502779542002353,Credit,MasterCard,2026-05-07,2027-10-09,778,50000,Expired
CARD002294,CUST007473,ACC91938460,4910804018266375134,Debit,MasterCard,2024-12-15,2027-12-31,305,50000,Expired
CARD002295,CUST019803,ACC60281818,370609551667785,Debit,MasterCard,2026-07-22,2029-09-18,733,50000,Expired
CARD002296,CUST004171,ACC33999393,3595343491446034,Debit,MasterCard,2026-05-22,2028-01-28,290,100000,Expired
CARD002297,CUST003690,ACC84424206,4054009103501,Credit,RuPay,2026-07-03,2028-03-19,774,50000,Blocked
CARD002298,CUST016723,ACC48377641,4468314161465184,Debit,MasterCard,2022-02-25,2030-03-22,911,200000,Expired
CARD002299,CUST016301,ACC95945819,501855195803,Debit,RuPay,2021-09-09,2029-06-17,192,25000,Expired
CARD002300,CUST005545,ACC98224376,4723895095684651,Credit,Visa,2023-12-19,2030-03-16,900,25000,Blocked
CARD002301,CUST018740,ACC43027076,180048489280736,Debit,RuPay,2022-08-28,2025-01-16,569,200000,Blocked
CARD002302,CUST001596,ACC37075798,4976761975617175,Debit,Visa,2026-02-10,2028-12-08,280,200000,Blocked
CARD002303,CUST019419,ACC97838824,3569264527842677,Credit,RuPay,2025-09-23,2029-11-08,371,25000,Blocked
CARD002304,CUST008862,ACC89844257,3504482184652464,Debit,Visa,2022-09-27,2029-01-10,805,200000,Expired
CARD002305,CUST000938,ACC90906490,503822021781,Debit,RuPay,2026-03-10,2027-11-15,453,100000,Active
CARD002306,CUST008295,ACC68272675,30513647521463,Credit,RuPay,2022-06-14,2030-07-22,418,50000,Active
CARD002307,CUST015889,ACC68706049,3599879363949676,Debit,RuPay,2023-02-13,2029-11-22,405,100000,Active
CARD002308,CUST013599,ACC49442858,4455037344068808,Credit,RuPay,2026-04-28,2028-05-26,912,50000,Blocked
CARD002309,CUST005443,ACC36668587,2252108021909264,Credit,RuPay,2023-12-20,2025-04-13,301,200000,Expired
CARD002310,CUST014306,ACC99329447,2662839156009272,Credit,Visa,2025-02-09,2028-12-08,203,25000,Active
CARD002311,CUST005593,ACC62131352,4186969567706753,Debit,MasterCard,2022-10-30,2030-06-11,342,25000,Active
CARD002312,CUST015239,ACC23605192,30278269421935,Credit,MasterCard,2026-02-08,2029-12-14,795,200000,Expired
CARD002313,CUST019076,ACC10203118,3540451513602017,Credit,Visa,2022-10-23,2028-04-08,744,100000,Active
CARD002314,CUST000454,ACC19778627,4075633048746739,Credit,MasterCard,2025-10-28,2025-12-24,133,200000,Blocked
CARD002315,CUST006285,ACC15324974,3511458392936734,Debit,Visa,2021-12-12,2028-06-01,226,200000,Active
CARD002316,CUST009765,ACC57482316,3562224841292865,Credit,Visa,2025-02-24,2029-02-12,538,100000,Blocked
CARD002317,CUST013549,ACC66226327,371389833369497,Debit,RuPay,2024-03-03,2027-06-01,426,200000,Active
CARD002318,CUST004363,ACC67933423,30352040818923,Credit,RuPay,2025-06-27,2027-08-24,721,25000,Blocked
CARD002319,CUST000963,ACC11726856,180016161934664,Credit,RuPay,2024-08-21,2030-07-26,593,200000,Expired
CARD002320,CUST011574,ACC87447045,4921772164846042,Debit,RuPay,2024-12-05,2030-12-23,185,200000,Blocked
CARD002321,CUST009766,ACC67369581,346175406612286,Credit,RuPay,2025-03-10,2030-08-02,153,200000,Expired
CARD002322,CUST010868,ACC77846048,4347457605286,Debit,MasterCard,2021-10-31,2027-08-23,212,100000,Blocked
CARD002323,CUST013494,ACC79663856,180021317497566,Debit,RuPay,2023-08-31,2025-02-16,312,100000,Blocked
CARD002324,CUST000637,ACC59890697,4648104809985534,Debit,Visa,2024-06-26,2028-04-04,459,50000,Active
CARD002325,CUST009948,ACC57270880,180006911900750,Credit,MasterCard,2026-05-07,2027-12-22,770,50000,Expired
CARD002326,CUST005596,ACC34772852,3510370130173259,Credit,MasterCard,2022-11-13,2029-05-07,935,50000,Blocked
CARD002327,CUST009823,ACC52831704,2325167058762932,Credit,MasterCard,2022-03-01,2031-03-25,458,200000,Blocked
CARD002328,CUST014164,ACC81118628,4125173880950818,Credit,RuPay,2026-05-31,2027-11-23,887,25000,Active
CARD002329,CUST016169,ACC29185983,4015983139415,Debit,RuPay,2022-04-28,2024-08-18,593,25000,Expired
CARD002330,CUST009140,ACC42123482,4343925908469,Credit,Visa,2025-01-25,2030-09-24,678,100000,Blocked
CARD002331,CUST002151,ACC71356042,4117880464295713,Credit,Visa,2024-08-04,2031-05-27,187,100000,Blocked
CARD002332,CUST010199,ACC60289893,5253990612135827,Debit,RuPay,2025-07-16,2026-10-06,267,100000,Active
CARD002333,CUST009980,ACC40395448,4493505424815,Debit,Visa,2025-07-07,2030-01-12,790,50000,Expired
CARD002334,CUST004887,ACC22452195,4113142060412885,Debit,RuPay,2024-05-20,2029-02-27,862,25000,Expired
CARD002335,CUST016081,ACC80674765,4591552852069412021,Credit,RuPay,2022-11-26,2023-12-06,533,200000,Blocked
CARD002336,CUST012535,ACC20647059,4553552939857465,Debit,MasterCard,2022-02-18,2028-07-01,961,200000,Active
CARD002337,CUST012949,ACC29988814,4434249739297050,Debit,Visa,2025-06-05,2031-02-04,526,25000,Blocked
CARD002338,CUST009540,ACC32952101,4508803884398237,Credit,RuPay,2023-09-21,2029-02-03,901,200000,Expired
CARD002339,CUST007148,ACC37422157,630480497936,Credit,Visa,2023-08-24,2028-03-23,182,50000,Blocked
CARD002340,CUST003144,ACC79433326,4858412083273037346,Credit,Visa,2024-10-29,2027-10-20,559,50000,Blocked
CARD002341,CUST000611,ACC75943113,4957747108536107648,Credit,RuPay,2022-06-11,2024-08-29,915,100000,Blocked
CARD002342,CUST006897,ACC30882257,3511321591642646,Credit,Visa,2022-05-08,2022-09-30,786,200000,Blocked
CARD002343,CUST013594,ACC36766657,4594557189964,Debit,MasterCard,2025-10-09,2028-11-27,355,50000,Active
CARD002344,CUST005037,ACC64321767,4097568936082900,Debit,RuPay,2022-04-29,2028-11-17,161,25000,Active
CARD002345,CUST017016,ACC96212455,3581425994681559,Credit,MasterCard,2026-05-17,2031-01-15,805,100000,Active
CARD002346,CUST014789,ACC21520647,4476074126559295,Credit,Visa,2022-04-22,2026-12-20,273,50000,Active
CARD002347,CUST005995,ACC38919204,30315066254893,Credit,RuPay,2024-06-15,2029-03-10,776,100000,Active
CARD002348,CUST014292,ACC55564553,3522665978677444,Debit,MasterCard,2022-01-26,2022-09-19,547,200000,Expired
CARD002349,CUST013870,ACC41659964,3599462456798910,Credit,Visa,2025-12-09,2029-07-01,900,50000,Active
CARD002350,CUST017185,ACC99438330,4465445959084,Debit,MasterCard,2023-03-21,2026-12-29,145,25000,Expired
CARD002351,CUST011035,ACC83140983,6511012517465443,Credit,MasterCard,2023-03-17,2025-06-12,884,50000,Active
CARD002352,CUST016973,ACC45047227,371808195838435,Debit,Visa,2025-01-08,2030-09-09,982,100000,Active
CARD002353,CUST003203,ACC79717716,6523977262587516,Credit,RuPay,2021-12-16,2030-02-08,814,200000,Blocked
CARD002354,CUST009356,ACC84663645,4406226616876948536,Credit,RuPay,2024-01-14,2027-01-28,394,50000,Active
CARD002355,CUST008996,ACC89898841,4071651305106466,Debit,MasterCard,2022-08-30,2029-12-16,830,25000,Expired
CARD002356,CUST016112,ACC27409559,3569447262717887,Credit,MasterCard,2022-07-15,2031-06-03,107,200000,Active
CARD002357,CUST009855,ACC34702363,6011599188231760,Debit,RuPay,2021-12-25,2031-05-28,502,50000,Active
CARD002358,CUST007997,ACC80909102,502041134086,Credit,Visa,2024-12-24,2029-01-17,103,50000,Expired
CARD002359,CUST006299,ACC37625798,4130852051148533,Debit,RuPay,2024-03-11,2024-08-18,874,50000,Blocked
CARD002360,CUST011647,ACC60575345,3537112853752037,Credit,RuPay,2022-08-10,2023-10-20,455,100000,Active
CARD002361,CUST011040,ACC33010836,4011509247705162,Credit,RuPay,2022-08-28,2024-12-25,104,25000,Active
CARD002362,CUST018956,ACC79972321,2655209743792997,Credit,MasterCard,2026-07-19,2030-11-03,461,25000,Active
CARD002363,CUST011338,ACC23201031,4906932779337,Debit,RuPay,2022-01-04,2022-12-23,198,50000,Blocked
CARD002364,CUST019204,ACC92395697,213112864993437,Debit,MasterCard,2023-06-23,2027-10-20,208,25000,Blocked
CARD002365,CUST006311,ACC24747677,2269412898215685,Debit,RuPay,2026-06-05,2028-12-01,619,200000,Active
CARD002366,CUST010002,ACC22158289,3506482877335532,Debit,Visa,2022-04-26,2022-09-22,270,25000,Expired
CARD002367,CUST004565,ACC90370568,30274277192113,Debit,MasterCard,2022-02-08,2024-01-13,880,50000,Active
CARD002368,CUST000221,ACC15744761,3506088057568832,Credit,RuPay,2026-03-26,2028-05-31,779,50000,Active
CARD002369,CUST014317,ACC63033394,3579735241134150,Debit,MasterCard,2022-10-23,2023-07-31,718,25000,Active
CARD002370,CUST002177,ACC76694077,30468557129098,Debit,RuPay,2024-09-07,2031-07-18,992,100000,Active
CARD002371,CUST008587,ACC91660587,3585427159468448,Debit,Visa,2022-11-02,2024-05-14,793,200000,Expired
CARD002372,CUST005177,ACC55253949,3551737571958549,Debit,RuPay,2025-03-23,2027-03-24,143,50000,Active
CARD002373,CUST007547,ACC28395032,348718388794982,Debit,MasterCard,2025-08-29,2030-07-10,774,200000,Expired
CARD002374,CUST016769,ACC41603733,3548746984584095,Debit,MasterCard,2023-12-31,2024-06-18,206,25000,Blocked
CARD002375,CUST011357,ACC96939683,3530725710393922,Credit,Visa,2026-01-31,2030-03-21,114,50000,Active
CARD002376,CUST003077,ACC72124827,3568790628925640,Credit,MasterCard,2024-12-25,2029-08-01,670,50000,Blocked
CARD002377,CUST016369,ACC99472309,2291576653459399,Credit,Visa,2022-07-09,2031-02-13,176,50000,Expired
CARD002378,CUST001529,ACC43873828,639018220306,Debit,Visa,2026-01-22,2027-05-13,449,25000,Expired
CARD002379,CUST016337,ACC17364824,180038575554151,Credit,Visa,2024-09-29,2030-12-16,429,50000,Expired
CARD002380,CUST006409,ACC29067542,345087110918233,Credit,Visa,2023-03-15,2024-05-06,105,25000,Expired
CARD002381,CUST013404,ACC27052335,213144858269524,Credit,RuPay,2025-11-17,2027-01-30,278,25000,Blocked
CARD002382,CUST019834,ACC14748305,3530770712971390,Credit,RuPay,2025-04-08,2030-06-05,110,100000,Blocked
CARD002383,CUST015183,ACC58483106,4873743030827159,Debit,MasterCard,2023-06-20,2029-04-08,664,100000,Active
CARD002384,CUST015256,ACC24808047,4404473194357052,Credit,MasterCard,2023-03-23,2027-05-06,383,200000,Active
CARD002385,CUST012811,ACC41014532,2625975209066160,Credit,Visa,2026-01-16,2029-09-26,747,100000,Blocked
CARD002386,CUST009955,ACC83454630,3551196040195953,Credit,Visa,2022-09-24,2028-02-11,137,25000,Active
CARD002387,CUST017858,ACC33821274,4028300651823777119,Credit,Visa,2026-01-10,2026-07-21,767,25000,Blocked
CARD002388,CUST000794,ACC49585888,676276604037,Debit,Visa,2021-08-09,2025-06-06,354,200000,Expired
CARD002389,CUST018616,ACC67389073,4366532538595242,Debit,RuPay,2025-08-15,2029-06-27,561,100000,Expired
CARD002390,CUST002870,ACC34222480,213105982113276,Debit,Visa,2024-05-02,2030-07-19,789,100000,Expired
CARD002391,CUST016736,ACC49724013,6011366358051166,Credit,RuPay,2022-05-03,2023-09-07,784,25000,Blocked
CARD002392,CUST008397,ACC80912129,2267997967145120,Credit,Visa,2022-12-09,2023-10-01,264,100000,Expired
CARD002393,CUST013248,ACC61221551,580585377410,Debit,RuPay,2023-02-04,2030-11-29,310,200000,Blocked
CARD002394,CUST011799,ACC98689434,6011072494510236,Debit,RuPay,2025-06-04,2029-08-28,758,50000,Active
CARD002395,CUST010950,ACC89394653,4110884521750360,Debit,RuPay,2023-06-30,2031-02-01,304,25000,Active
CARD002396,CUST007284,ACC68921547,4147960391717,Debit,Visa,2023-12-14,2029-01-05,594,200000,Active
CARD002397,CUST015580,ACC94958939,213126665995342,Debit,RuPay,2024-07-31,2028-01-11,153,200000,Blocked
CARD002398,CUST011607,ACC16538858,4883580811276,Debit,Visa,2025-10-05,2029-05-25,867,100000,Active
CARD002399,CUST018295,ACC70505936,3587479511592983,Debit,MasterCard,2022-05-22,2027-01-02,522,200000,Expired
CARD002400,CUST003081,ACC98311805,3533296186743526,Debit,Visa,2022-11-06,2028-10-06,360,50000,Expired
CARD002401,CUST015953,ACC18705173,3530163868524074,Debit,MasterCard,2022-11-02,2023-10-14,310,25000,Blocked
CARD002402,CUST006758,ACC71335215,6011940348335648,Debit,RuPay,2023-07-06,2027-01-10,355,100000,Expired
CARD002403,CUST004585,ACC99724117,180087858667925,Debit,MasterCard,2022-10-16,2027-08-28,544,25000,Blocked
CARD002404,CUST004358,ACC57466419,30294707420462,Debit,MasterCard,2026-07-04,2029-11-20,281,25000,Blocked
CARD002405,CUST011057,ACC22824136,2557480582472517,Debit,MasterCard,2024-10-16,2027-11-08,937,25000,Active
CARD002406,CUST004544,ACC36915158,3545062944576632,Debit,MasterCard,2023-12-09,2024-03-11,399,25000,Active
CARD002407,CUST015202,ACC56493413,3573538558304606,Credit,RuPay,2024-11-01,2029-04-04,252,50000,Blocked
CARD002408,CUST013968,ACC96146515,4553166894118613,Debit,RuPay,2025-08-21,2027-08-30,495,50000,Blocked
CARD002409,CUST008126,ACC97471760,568849940545,Credit,RuPay,2024-03-18,2031-03-12,722,50000,Blocked
CARD002410,CUST008197,ACC27965875,374790710261268,Credit,MasterCard,2022-08-30,2024-04-24,857,50000,Blocked
CARD002411,CUST016773,ACC88400230,4615959924417,Debit,RuPay,2023-07-02,2028-09-06,962,200000,Blocked
CARD002412,CUST009714,ACC16103648,4468388010878755,Credit,MasterCard,2025-02-28,2025-09-06,226,200000,Active
CARD002413,CUST009191,ACC67056851,371051975856307,Debit,RuPay,2025-01-02,2030-03-15,330,25000,Active
CARD002414,CUST018863,ACC11845676,3547301599601586,Credit,MasterCard,2021-08-31,2028-02-18,367,200000,Expired
CARD002415,CUST004509,ACC85662657,4042359045611904,Credit,MasterCard,2023-08-24,2028-03-22,608,200000,Blocked
CARD002416,CUST014024,ACC60370461,2242617977815120,Debit,RuPay,2024-11-27,2026-09-14,653,25000,Active
CARD002417,CUST019732,ACC45171429,2239003040891700,Debit,Visa,2024-12-25,2028-02-12,158,50000,Expired
CARD002418,CUST009030,ACC83305522,4704293593629696,Debit,RuPay,2025-03-26,2027-09-30,221,50000,Blocked
CARD002419,CUST006567,ACC94010768,6590071174818678,Credit,MasterCard,2026-03-16,2028-04-16,580,25000,Blocked
CARD002420,CUST005793,ACC60725093,4468880926774,Debit,MasterCard,2023-09-03,2025-12-26,233,200000,Active
CARD002421,CUST004337,ACC99763207,3561766509928710,Credit,MasterCard,2021-10-02,2028-11-01,905,50000,Blocked
CARD002422,CUST006479,ACC31874422,630408579302,Debit,Visa,2023-12-20,2027-08-12,402,50000,Blocked
CARD002423,CUST018026,ACC64751390,180007265215027,Debit,Visa,2023-07-19,2028-08-31,525,100000,Expired
CARD002424,CUST012489,ACC33527412,4581742417173784,Credit,RuPay,2022-09-28,2029-03-01,646,100000,Blocked
CARD002425,CUST013837,ACC39955379,502070812560,Credit,Visa,2022-01-15,2028-03-22,865,25000,Blocked
CARD002426,CUST002165,ACC81674475,372430815016745,Debit,Visa,2025-07-20,2026-02-02,623,50000,Expired
CARD002427,CUST014491,ACC53985584,3583373839213295,Debit,MasterCard,2024-12-15,2028-10-24,466,100000,Blocked
CARD002428,CUST015570,ACC95668971,4849457275744315,Credit,MasterCard,2025-02-07,2026-06-26,139,25000,Expired
CARD002429,CUST019510,ACC52207487,4254592122744429,Debit,MasterCard,2026-04-02,2031-07-14,992,200000,Active
CARD002430,CUST014918,ACC70238635,180014217440513,Credit,Visa,2023-08-20,2023-11-18,129,25000,Expired
CARD002431,CUST005418,ACC96189366,348617968325607,Credit,MasterCard,2025-08-01,2028-06-01,695,100000,Blocked
CARD002432,CUST018047,ACC14011633,4076450202961494,Debit,RuPay,2021-10-12,2022-07-12,326,50000,Blocked
CARD002433,CUST006044,ACC80082054,4981331701800652,Debit,Visa,2026-01-02,2028-03-10,507,200000,Blocked
CARD002434,CUST016768,ACC20757165,5153472658458406,Debit,RuPay,2024-07-06,2030-12-07,969,100000,Expired
CARD002435,CUST016085,ACC32374573,5161431206818008,Debit,Visa,2022-08-03,2028-04-27,319,25000,Blocked
CARD002436,CUST001114,ACC97410322,4577175181943646133,Debit,RuPay,2023-08-31,2028-04-20,732,200000,Active
CARD002437,CUST014892,ACC91760401,4682728754411116282,Debit,Visa,2021-12-24,2031-06-21,565,50000,Blocked
CARD002438,CUST019703,ACC24164566,371371676346584,Debit,RuPay,2025-05-10,2028-03-05,402,50000,Active
CARD002439,CUST002042,ACC28701035,347319352302067,Debit,RuPay,2024-08-20,2026-05-31,234,25000,Expired
CARD002440,CUST007976,ACC25483289,213145193802291,Credit,RuPay,2022-07-23,2030-01-11,206,200000,Active
CARD002441,CUST004297,ACC88497208,213100582140886,Debit,RuPay,2021-10-21,2025-09-27,619,200000,Expired
CARD002442,CUST019537,ACC16266550,4924367432767463,Credit,MasterCard,2024-10-16,2025-03-12,695,200000,Expired
CARD002443,CUST002580,ACC74129075,060436686046,Debit,Visa,2025-01-03,2027-04-14,246,100000,Active
CARD002444,CUST016478,ACC77859089,060472574759,Debit,MasterCard,2023-10-17,2028-08-20,404,200000,Blocked
CARD002445,CUST013018,ACC38669242,5130678788672454,Credit,Visa,2024-04-04,2024-07-03,784,50000,Active
CARD002446,CUST005956,ACC95261745,213136024704566,Debit,MasterCard,2026-05-17,2026-11-23,556,25000,Expired
CARD002447,CUST002643,ACC77782645,4535033213232082,Credit,RuPay,2026-01-08,2029-09-18,296,50000,Expired
CARD002448,CUST001911,ACC72029971,373857857473518,Debit,RuPay,2026-03-30,2029-02-03,551,50000,Active
CARD002449,CUST015334,ACC10412330,6011979044421369,Credit,Visa,2026-06-21,2031-06-02,351,200000,Expired
CARD002450,CUST007035,ACC20927246,213114320364484,Debit,RuPay,2024-02-24,2029-05-10,225,50000,Active
CARD002451,CUST012937,ACC91300280,4693834961326,Credit,MasterCard,2024-08-18,2030-03-07,708,100000,Blocked
CARD002452,CUST011941,ACC46854805,4310532420082850,Credit,MasterCard,2022-10-04,2025-07-19,923,200000,Expired
CARD002453,CUST002771,ACC12305394,213135671820394,Debit,RuPay,2025-12-07,2029-02-15,496,100000,Expired
CARD002454,CUST010903,ACC38421970,4661693974686424,Credit,MasterCard,2021-08-25,2030-03-23,988,50000,Blocked
CARD002455,CUST003020,ACC88278235,3503299744866892,Debit,Visa,2026-02-12,2027-05-24,516,100000,Active
CARD002456,CUST014394,ACC24006472,4142078046709348,Debit,MasterCard,2022-01-28,2026-04-30,542,200000,Active
CARD002457,CUST000195,ACC59628464,676166670817,Debit,RuPay,2024-12-25,2030-06-07,764,50000,Active
CARD002458,CUST009973,ACC42702269,343946885345298,Credit,Visa,2023-11-01,2026-07-01,268,50000,Active
CARD002459,CUST018435,ACC69930507,2555626157852291,Credit,MasterCard,2022-09-12,2024-03-08,831,25000,Expired
CARD002460,CUST013145,ACC75647401,6506949671391823,Credit,MasterCard,2025-09-05,2031-01-09,823,25000,Expired
